name,NetMF_1,NetMF_2,NetMF_3,NetMF_4,NetMF_5,NetMF_6,NetMF_7,NetMF_8,NetMF_9,NetMF_10,NetMF_11,NetMF_12,NetMF_13,NetMF_14,NetMF_15,NetMF_16,NetMF_17,NetMF_18,NetMF_19,NetMF_20,NetMF_21,NetMF_22,NetMF_23,NetMF_24,NetMF_25,NetMF_26,NetMF_27,NetMF_28,NetMF_29,NetMF_30,NetMF_31,NetMF_32
ENSG00000165521,95.30666,-17.070705,-5.5628877,-38.29918,-8.158442,2.0089402,22.44721,-12.319375,-5.251855,0.68809193,-8.649266,14.636046,14.112384,0.8654275,1.978905,-5.384208,13.291507,14.833317,3.202184,26.38697,-2.023075,-1.2245506,-4.0275264,21.594542,13.158183,9.025432,-18.782757,-6.3446097,-11.647785,0.35752395,-2.2278228,-14.288056
ENSG00000170260,184.8352,-30.919188,-3.1687357,-78.58806,-18.479311,-42.85896,-7.7784004,-0.37009895,-1.3093841,15.065087,3.7466943,12.774859,-9.364575,6.2192626,2.9663105,11.686563,-0.8961823,3.473161,4.3488755,-6.74264,5.0418897,-3.523574,-8.277013,16.464348,-2.9161818,6.615933,5.023572,7.8642974,3.3019247,-7.6770015,2.801521,-7.0724773
ENSG00000101452,302.37344,-63.80005,-114.72701,-84.98484,-30.95949,-6.338345,11.063813,-35.332165,0.071087144,-64.74771,-17.515736,-49.637,47.440918,-2.3254285,53.837822,-68.231384,-26.408815,3.5439544,4.9023395,-15.082414,-25.325678,-8.370977,-40.524498,21.962353,7.7872005,4.2318068,-6.853114,4.8812556,-6.4298744,-28.973234,14.458104,-8.188719
ENSG00000160305,272.7531,-22.814817,74.12302,-31.440245,14.734725,-21.838726,-17.984457,24.842026,45.557266,-30.86153,84.41786,21.406816,39.655262,-20.138414,16.237247,14.043653,-18.853327,7.466359,-21.333551,-7.664387,-32.645023,-4.95648,17.829035,-31.411808,-0.9313159,-8.708221,-18.07172,-12.040745,-1.890873,-16.167746,-17.156776,-9.860849
ENSG00000099326,156.50482,-17.349419,7.5473,-61.502075,-6.4320774,-46.872402,0.37592068,-21.716286,0.7413901,3.3007438,7.4771433,0.57276434,-5.6287327,11.59649,6.864716,10.055144,-2.5685701,-6.7882085,-8.372485,-7.147955,-6.4984474,17.161875,8.121403,11.739157,-2.9639432,10.2047615,0.91491854,1.012602,12.0131,-8.85506,-3.8607478,-7.6654553
ENSG00000139329,530.1819,180.79324,155.84354,4.571653,-11.700595,16.279053,-70.069336,21.051352,-17.17718,11.579543,34.821587,-83.8715,15.625407,-8.656249,13.947365,-34.55139,10.473731,-2.1490097,39.429142,66.67306,1.4960085,37.107685,-42.045933,-27.527647,11.911228,-19.53497,-12.200404,24.706564,-12.837602,17.318499,2.0608487,11.736352
ENSG00000067082,515.3256,185.60768,46.833633,10.475146,8.701099,-92.44481,5.4090085,14.528075,89.37107,55.682014,-11.317138,0.9543235,-40.406963,10.998906,-16.202332,3.6417487,-20.759623,-0.13205543,28.271992,8.179411,-7.8428125,-6.57386,-20.787476,0.6579459,11.552722,5.3695717,9.579721,10.096532,17.570423,1.0097797,0.4612552,-8.357245
ENSG00000174945,115.24812,-15.833952,28.580488,-71.173874,-6.414691,11.121925,6.571542,-14.850798,-13.2943325,-4.2874274,-9.365387,0.43063188,19.474028,10.433656,-2.5588427,9.51166,-8.436079,-17.94638,-21.858309,-7.2656775,1.128096,-5.827368,4.457978,12.248286,4.4334717,24.280476,-19.450216,2.2754672,2.492539,2.3382387,-0.84738785,7.1017385
ENSG00000117153,450.63702,-64.58862,-4.9300747,-29.148746,-34.318523,-17.901041,129.52597,73.62712,-31.192041,-22.436005,13.391305,-39.51403,7.8305078,-27.12182,-24.918089,10.438693,73.422134,33.03987,-17.050522,12.862576,3.5208511,-1.4907101,11.3554,27.679884,11.380608,3.8647065,-29.556408,10.913573,-5.5967293,21.570211,-8.944056,19.693735
ENSG00000184014,303.27374,-41.33672,3.5116808,-35.14701,180.42601,11.983187,38.47945,-34.40046,62.791153,11.594115,-48.034515,-5.6677113,6.36315,14.043152,-32.475246,13.275303,-13.492773,3.7418427,42.31669,20.092783,3.1690834,24.09791,8.975054,13.827236,11.673045,-6.8514285,-1.1261222,-5.126225,1.0746082,-3.3158476,-5.4192357,-2.1012554
ENSG00000116218,415.52527,-60.51074,63.163063,-76.358505,-36.212162,65.73418,-42.484695,29.119907,-24.192005,-40.87641,-34.50488,20.68075,5.220374,-13.621999,-8.277021,35.29706,-32.88423,-8.813553,-9.969298,1.3347822,-15.856152,-22.832697,0.5624978,-7.835536,14.213572,-6.4130354,-5.625255,25.933182,-4.1972303,-28.28762,19.980703,13.308132
ENSG00000040633,179.00934,-24.771166,27.602205,-71.74129,-9.800899,-52.288013,13.375784,-18.917612,7.3471174,1.9649065,-2.3452306,16.050617,-16.730516,12.344096,9.437486,21.809542,-24.689484,0.9673878,-11.661491,-17.594543,-19.901976,3.4590795,7.9252305,-12.320774,-8.236774,-0.059235714,-9.694813,6.9109926,13.128521,1.3902823,-12.896103,-2.1343858
ENSG00000164627,355.85516,282.3285,-15.436479,-49.93276,-12.124201,17.818275,12.690953,-18.306557,-12.235225,3.437577,-15.966604,-0.032983173,20.806326,25.26501,23.322927,-13.548376,3.2397146,-14.548911,-23.050255,37.78412,-0.6057265,-18.81293,16.26061,-5.7262454,-8.503296,11.240929,-26.129173,-10.865669,16.977753,-11.223257,7.7806215,-13.638373
ENSG00000112474,92.96899,-15.516074,-19.112762,-5.7033224,-4.0631886,34.72386,-27.845703,16.329857,-6.554678,13.348575,6.7428527,3.9547286,-21.098549,2.4078643,-11.515678,-14.213803,-2.2245047,14.22433,-6.6760836,-3.8380632,5.923371,10.068306,-10.802609,10.557562,-22.063232,-10.267915,-6.9833164,5.3835206,12.125716,-2.3780284,-6.1072397,-4.1840057
ENSG00000036549,356.6049,-47.08923,-35.373146,-41.50724,-17.274961,-50.481792,32.537804,-40.46226,17.719442,-27.343908,3.6361418,-2.8587627,-27.805996,-11.530801,37.236675,-51.13387,-36.65743,13.394087,-4.5659924,-34.001507,-25.00476,-8.152195,-4.4896636,-23.112644,-21.018972,7.684053,1.4156656,20.107166,1.9470239,-15.088155,-22.058039,-13.270275
ENSG00000116127,290.56982,-33.453785,19.262394,-23.551891,8.609376,-3.474947,26.462202,-24.248348,57.209316,7.426562,-18.31513,0.8307244,-5.3518925,13.56759,-0.2133364,-20.12609,2.9548225,-8.996401,-31.869541,32.329353,-19.52921,-11.025542,7.2613153,-21.009417,12.424996,1.9836221,-22.226255,-27.905127,28.516169,-42.354404,31.309587,-4.283565
ENSG00000124942,658.1944,-76.13427,49.7612,46.479717,-9.571407,22.904396,-31.208382,-7.3983564,29.03672,26.267633,8.216297,-27.111176,70.02891,87.81867,0.13310957,-16.804388,22.11445,31.337784,-25.40251,-32.528095,37.914677,3.9419477,10.654251,-44.94105,8.193882,-10.984839,-4.1752768,15.01884,6.6694503,-3.784716,-15.227161,13.402111
ENSG00000023318,557.2672,140.72302,-4.7669373,30.770895,62.46555,53.430496,-33.734146,13.267938,-34.74775,49.735985,26.307638,-18.654966,-46.739136,-0.20904899,-12.760522,-33.81453,2.3606443,-1.623994,15.274817,-1.9408406,-12.856444,-2.7646248,-25.324083,-26.18219,-11.944985,-15.813771,-11.730547,16.070538,5.0000935,1.2493507,-8.160644,5.0084577
ENSG00000182628,275.3371,-53.979115,-63.550255,-84.759636,-41.739895,11.628548,-17.170538,-23.28264,-28.43165,-14.839164,-23.81871,-9.407706,35.02846,27.994173,0.55533075,-18.495895,-4.93517,-28.23813,-25.708052,29.150803,-0.77246886,-17.874279,-24.270023,-5.809204,9.305189,-14.863021,-38.301075,-33.776794,27.693077,-30.068045,5.0721807,-24.125067
ENSG00000170571,217.3061,-11.77443,132.06166,-35.816486,2.5000794,-31.81588,-40.349205,57.4449,11.013704,2.7559898,9.10962,-5.879665,-17.422499,-23.08137,13.00305,7.4766955,-17.895641,30.666994,-9.844956,-7.435183,-23.486788,-1.8415933,19.393618,-27.558561,-18.127407,-5.719485,-1.4913434,-6.9944544,-14.4175205,-19.992289,-42.549664,-1.9084629
ENSG00000160714,462.382,-73.14439,-85.03052,-13.304536,-33.39863,-2.5395968,-11.700323,33.020386,-15.375287,-14.278709,-5.56121,45.493027,-61.15811,9.054319,-2.8462,-14.615349,36.538742,-43.031395,-25.467392,-35.53801,-23.517717,44.01714,2.1698842,-31.214558,82.00785,24.322075,29.146599,-2.609347,-58.121777,25.108885,21.801384,11.628858
ENSG00000147257,511.76132,181.14859,-17.268503,-0.8779326,-19.282833,-16.915964,-3.0516346,-26.341064,20.454165,-52.76954,-3.8452187,-29.929682,-13.117794,-18.750639,41.499767,-30.661146,-28.95006,26.810392,2.431486,10.24135,-33.995003,13.014598,-19.13828,20.53913,-0.0030625397,-0.8205248,-3.7337215,2.9118545,-12.378759,12.9007015,18.23604,-5.4496903
ENSG00000137699,553.28973,-72.61956,-15.252918,-11.120195,-41.33514,-40.298607,-1.9559717,6.4391127,-8.200279,-25.919815,0.28625208,12.960232,78.18342,94.4537,11.982015,-12.941463,-10.383846,53.237473,-3.4233506,-19.597256,-20.238714,-39.996063,3.4958937,-38.431072,6.8147964,27.671331,10.797483,26.933372,-38.589462,-59.613308,-6.3087554,7.5498943
ENSG00000183624,413.2928,307.91687,-80.706924,-58.942245,-22.388847,-1.5472158,-2.0039132,-6.91809,-1.6339567,-18.38157,-19.181051,-3.3714113,4.6593647,-8.447115,6.8469453,-30.410686,-12.476336,-21.211464,-4.9142184,-8.055373,-20.237333,13.347462,15.988638,-6.5551133,10.145062,-0.3645913,-5.348715,-44.568768,15.455147,23.366951,-34.207687,3.2920594
ENSG00000184220,351.16315,-58.64154,-31.491955,-45.53253,14.108904,-5.9973,-7.0737643,-1.4815208,99.86411,47.62206,-26.209112,-34.05835,-28.213676,-29.127579,-19.347128,28.734802,-0.85772663,36.77232,-19.183685,3.1426125,31.026445,-8.65783,-5.3303766,-11.372105,-29.551298,-7.977772,10.73218,-39.38927,-39.003204,-34.14424,-0.68653226,-8.32926
ENSG00000221888,0.29256332,0.1674267,0.51541585,0.21117616,0.025554135,0.17146519,-0.15776843,0.20748812,-0.022301205,0.049770687,-0.037457433,0.40054557,-0.33146542,0.31896636,0.826593,0.49447957,0.18969564,-0.18100826,-0.29970253,-0.49413833,-0.522352,0.21006136,-0.042217247,1.3918262,-0.88682735,-0.15097222,0.36071965,-1.1043265,-0.62392294,0.27406237,0.27559358,-1.1457077
ENSG00000087152,372.59103,286.072,-53.810307,-55.91554,-20.73618,-31.331715,20.65405,-10.807858,1.069601,12.456473,3.564263,10.066751,-35.83422,22.316442,-8.462207,-2.341781,-8.059431,-7.6509213,7.5852256,1.0801188,-6.3765974,-18.77259,10.585194,4.490384,3.2705126,-10.769883,4.673241,6.9765644,-5.1286006,7.959618,-3.8067896,4.7023993
ENSG00000109689,247.10614,-28.079441,83.84172,-59.37188,1.7048211,11.638239,-16.855877,2.8851137,-0.6807142,5.5430245,10.037272,-4.000959,-4.270534,2.1958861,7.102986,7.3050246,3.8533444,-1.1304662,-11.91287,-16.281263,-6.6597915,5.338787,6.1282005,6.681315,-13.920894,-9.68894,-5.2025275,-4.7246604,1.7316774,-7.689955,-18.947058,12.060111
ENSG00000140545,326.6024,-27.677485,156.52129,-53.17957,1.6165851,-8.223752,-60.240887,41.311546,1.5543705,-48.082928,6.7403593,-36.570774,5.7529936,-20.00973,-7.222648,-9.311603,4.7985845,9.303557,13.153487,51.295288,-4.436218,18.385864,-1.4603343,-8.693474,2.8362849,-19.062838,-0.1076964,28.595734,-12.99628,8.101875,-20.673407,23.347734
ENSG00000166037,658.64496,94.704285,-94.28929,29.89479,14.146933,-62.838207,-21.508312,-1.9392639,-44.16545,0.0052342475,-47.962463,14.207678,22.302591,-14.131984,17.136852,19.222813,-10.525122,-46.17089,37.017136,13.580999,-10.988887,-21.242306,-25.15057,-25.49023,-3.88394,3.3951058,-21.943846,4.0652966,-12.016222,-37.166714,-9.593732,4.4836946
ENSG00000091527,489.27176,-74.73671,-61.21666,-49.781982,97.5538,-22.262655,-14.508098,-11.862166,-35.22317,-46.640953,-2.9977376,-12.871319,-27.341278,-1.6347519,-14.337034,17.942938,17.965172,-28.17372,0.2983178,15.114973,1.7363157,7.8158345,0.28888434,-22.865126,-16.864758,11.039279,17.998175,33.954548,-1.3498651,-5.7478423,2.6051383,10.270866
ENSG00000162642,186.98103,-33.703293,7.3879633,-58.54764,-2.4052234,-7.0381584,2.7912676,-17.156866,12.620287,-22.132822,4.3653774,11.90144,-18.761822,22.44913,7.9579353,2.1107726,18.256996,2.9232502,35.27095,-10.400405,13.462183,19.215105,-6.016911,17.768488,-49.197105,24.620626,24.351646,32.784744,3.2746906,-18.440706,-26.018799,39.41195
ENSG00000157613,176.14145,-27.519358,-0.10738704,-49.47378,3.2752109,-24.720663,-9.08634,12.377501,8.540284,9.937934,5.149475,25.411505,-48.229263,21.722164,32.998234,5.287902,22.847221,-3.7521403,3.500565,-11.82461,20.653515,9.758509,-5.998832,16.187998,-8.590997,0.26045096,14.738896,10.541587,-8.739676,2.664914,9.932939,-5.8876114
ENSG00000031823,483.7785,-69.00201,-54.157314,-26.032228,70.37931,-25.07481,-0.9206912,-32.340275,6.3303146,-43.60944,41.57783,14.282209,29.458567,1.0237813,23.05168,-22.865967,-37.47698,8.879308,33.198883,3.1863465,-22.110332,-19.90788,0.18933938,-12.135759,12.659137,-6.190613,5.079803,3.2197099,17.306587,6.3550544,-5.0180182,-25.582003
ENSG00000186106,228.79443,-35.309425,-29.115551,-39.697014,177.64606,-28.89218,-9.255294,8.089117,-55.311115,1.7757206,-4.181809,19.033968,-22.548767,6.2897353,7.153601,-7.6842294,6.1600466,-6.694031,-5.1534996,20.852146,-26.583668,-15.445824,-8.391909,8.561558,3.315231,-7.1936374,-0.38453263,-1.4361376,5.8774385,5.1354446,10.3115,-17.157726
ENSG00000153989,248.75233,-31.497602,-0.24340767,-57.372864,-1.8473866,81.07254,-52.823658,48.870068,6.4403157,11.750413,-28.94742,45.925957,-26.071833,39.239273,73.87966,23.031239,-36.067406,-0.035270646,-54.71643,9.53213,55.48665,-28.896616,-6.3065977,-18.183819,-86.66538,39.222622,-45.257816,2.179483,-48.972286,88.38421,-6.092048,-25.29213
ENSG00000137760,513.2986,154.05333,-125.98733,-23.215204,-42.26618,-55.14612,-35.33286,-22.503672,-18.703342,-1.957796,-29.862026,-4.371459,47.45046,-46.971397,17.293364,19.495417,52.664303,-38.432213,-8.144102,9.08819,-17.190655,69.33616,-25.735422,-4.841362,-53.378006,-12.17443,43.017277,14.65238,4.3756723,-5.917276,-10.112314,14.53033
ENSG00000189046,79.89738,-13.495927,-2.6952064,-36.623924,-4.252774,-17.813326,14.035325,-23.443512,6.551686,-15.264847,1.7223179,10.12834,-15.954251,20.570618,-0.59896046,1.6470678,-13.549572,4.456106,16.237673,4.2069426,0.49654612,12.891815,0.49804312,5.2424955,-4.5837173,0.67785174,-13.308232,-0.7148279,7.134874,13.623968,-2.9675748,1.9553505
ENSG00000122741,328.60345,-56.23516,-49.527107,-53.43468,-6.9512386,-5.1789994,29.13423,-14.698992,57.671055,15.3968115,-45.71925,4.0772514,21.231367,-8.804783,-37.62152,-18.756004,24.198801,-4.175577,2.4834373,17.059675,-15.070078,-2.1494267,-10.4897785,6.7588987,25.691229,-7.261796,-18.787287,-9.950596,-15.14934,18.49075,-13.458808,-21.524282
ENSG00000140009,616.84503,-79.1599,-31.913683,79.8367,-43.866463,-35.762394,-31.51119,-6.0530777,-4.858908,0.8157407,-26.94178,11.461986,1.6087408,-4.0956683,9.0250225,18.024128,-15.7841835,-26.833902,9.663538,13.174156,13.523293,-23.223703,21.081207,13.707875,-12.293151,2.6203432,-8.869681,7.383227,7.759453,2.5347154,3.7836745,17.76731
ENSG00000130935,474.31998,217.95735,-74.49723,-25.351473,-25.31515,5.966148,-16.386126,-12.240682,13.62902,-26.452541,3.271159,-1.9511243,-36.446087,-20.196123,-3.3331301,12.936268,11.322596,28.114403,-3.6591291,37.84435,22.918768,5.773798,-9.024035,-21.989937,-9.80527,-1.5716199,-0.47133827,-24.82914,-18.724514,-20.137047,35.56627,7.4842887
ENSG00000197779,113.438965,-10.998132,27.20335,-44.12355,-5.0741277,-18.605814,6.8497767,-0.24099235,-2.4365025,-7.4674034,9.086669,-15.299793,10.482998,6.1426353,-10.870798,5.072888,5.5962114,-10.336541,-13.547208,-11.348833,-14.546023,5.865718,11.330885,10.40709,0.27956706,1.6621722,-11.66975,8.512337,10.962041,3.462738,3.1601973,8.622872
ENSG00000188158,255.64293,-36.730564,10.99088,-83.8205,-4.8634143,13.671785,-6.3884945,-16.633913,-3.9988983,-17.819971,4.2244024,-37.131317,9.9728985,-8.695862,17.628635,7.2396045,32.419983,-22.84623,-48.167866,-5.0282235,-16.437887,-13.37548,1.9503074,0.80209595,-3.8698184,18.383371,18.370531,3.7555923,-11.8716545,-5.1467476,-31.874138,48.72893
ENSG00000157778,401.49594,-57.940365,-44.011417,-52.8488,113.41637,1.0728147,-20.069193,23.722967,27.731297,19.035624,-20.01269,-4.2587023,15.386662,-10.748853,-25.548185,0.124538384,7.664303,-15.766101,11.57003,16.723139,-17.072021,-16.607944,-11.388187,18.295662,19.315086,-15.784541,9.685542,-3.223156,-19.251474,-0.14149259,18.281513,-16.111681
ENSG00000162458,378.862,-32.851692,133.76605,-34.33408,-5.6438317,-23.039486,4.6692376,-10.070286,11.850873,-56.677288,3.2544339,-28.625607,25.120901,-35.04854,4.8691034,-61.860107,-34.038483,17.495796,11.648903,0.27918458,12.77677,-2.1814895,3.128293,-9.63895,11.042572,-5.663986,4.883535,35.818413,-10.239706,-0.41646168,4.4104714,1.3663108
ENSG00000160801,503.4871,-55.653713,108.05836,-17.662495,-18.62623,57.765083,99.39091,48.20916,-42.43921,63.00948,44.771908,-53.82663,-33.9099,24.26034,61.320396,44.92919,-10.510828,16.656357,1.4292923,12.624258,-16.986645,20.426537,0.00073583086,60.426888,-27.305046,-30.259424,-4.413097,-21.624973,-35.83654,21.01528,1.1526824,-7.4409204
ENSG00000134283,552.0966,179.77612,-63.816418,3.583605,93.98382,-21.841576,-6.8255844,-6.4617662,-4.1948967,-10.0351515,72.98859,20.068777,42.544395,-15.872848,-5.1486406,3.581869,8.17193,-22.509779,1.7177542,10.031919,15.512842,-18.720074,-18.464296,-20.439554,5.3128953,12.589286,15.829848,4.4695683,20.353716,0.19009821,6.5190506,-15.001636
ENSG00000153814,367.6484,-62.042233,-67.044205,-85.43139,-46.939743,-77.67261,-21.314154,0.082166344,-5.738022,18.706163,20.775898,28.337881,-3.4696457,19.493658,-2.5551555,8.333466,-58.953686,-17.802187,5.2714972,-7.1731567,-0.6088345,27.918205,-10.524826,8.463704,50.184532,34.008514,10.91092,-48.512486,-16.916903,25.401293,-21.153797,20.114338
ENSG00000123094,523.78925,162.97466,16.22904,14.304417,-13.0210285,47.584663,25.808783,-77.90856,-7.7340593,12.926231,21.297277,-38.650196,-20.298386,10.539608,17.53759,-9.849382,11.174095,-14.247057,-2.1250265,25.74624,-28.556995,5.442788,-29.348095,-19.450806,14.781,-2.2613032,-9.176992,5.289666,12.381194,-11.738471,22.188923,5.0575447
ENSG00000197114,353.40814,-52.106236,-33.159065,-46.00597,-20.923357,-39.202347,23.580421,-86.755035,0.48587152,2.133766,12.038191,-10.776104,-31.834074,32.31467,39.177727,17.070723,1.0015789,-17.681852,-48.278667,40.48985,-27.006626,-23.923212,-0.9833596,2.8854213,16.498878,8.240766,29.855583,-15.040156,49.266766,3.76703,-8.190464,7.2273984
ENSG00000196937,201.6291,-24.079388,-15.042321,-36.007545,12.972373,67.111115,-28.300257,21.973248,16.387074,-47.927013,-0.8765737,33.71244,-54.58862,33.046753,73.83414,28.580746,70.66646,-12.995582,-8.237174,-32.66365,50.791656,63.907955,-4.981101,4.4574757,60.304188,1.4283042,5.900856,37.79803,-14.18012,-0.9228484,12.438543,-10.854535
ENSG00000121931,488.45767,-64.82101,-9.8929,-26.148048,-37.284637,-22.880968,-18.913422,-24.35234,-13.098176,-37.756615,-4.885575,10.293743,-36.725285,28.305788,-15.916333,-14.062086,-9.765554,-34.040764,25.120045,28.02319,-3.861405,-3.800306,2.2384472,-6.605576,0.5803107,-40.946774,-4.052254,-6.5093756,10.706597,12.886779,1.2755579,-18.71503
ENSG00000144711,423.10367,-49.3661,67.10326,-13.298969,13.643903,93.59463,53.91762,-66.011986,58.044716,-59.252342,-30.667143,-7.037622,12.749184,-30.609,-2.4400198,2.1225178,4.0695963,50.071167,26.54209,29.024883,7.832648,-0.27006283,12.887235,23.500553,4.364892,10.754762,2.4254837,-2.990761,1.4521757,2.9089475,-32.935944,-21.4416
ENSG00000101972,406.17053,-66.45287,-61.224247,-10.193287,-16.992867,-41.35496,15.074393,-44.37995,18.335972,-24.250154,17.013256,-0.9834737,-41.124325,9.9260435,1.7852846,-31.81845,25.75847,5.09437,-44.90211,31.44521,-13.709769,5.526113,2.7911892,-31.171041,-21.14772,-8.537681,-50.2168,-30.584309,37.66621,4.9192305,-10.046734,-16.318493
ENSG00000128045,451.72934,172.38805,57.11274,7.0255213,8.986775,76.3541,44.24524,-64.6334,8.914466,-88.895615,-9.744107,12.953535,1.2221067,14.072583,-32.245846,17.258644,12.188347,1.5183157,57.561504,15.748088,22.255182,44.382355,-24.30538,8.792245,-19.628267,-6.6604424,6.4838505,22.888554,-8.596232,-7.641863,-27.37006,4.000149
ENSG00000166479,418.44626,259.43286,-55.75841,-22.789555,129.42949,52.52362,-31.99688,48.841236,-25.99583,10.019222,-10.355307,29.000637,-34.007942,-1.5520405,11.801712,-2.2395387,-7.5458193,13.987283,-8.739076,-11.630863,-8.965125,-12.809409,22.004852,-15.4478245,-25.883497,-6.9877033,-10.314238,-2.9166288,0.4555108,11.458081,-12.372413,-21.600443
ENSG00000154319,248.64935,-39.94633,-1.2904128,-83.894554,-26.445631,0.17320718,19.386044,-20.858557,-19.316368,-12.369658,-21.349566,20.21896,9.405439,16.256273,9.200296,-8.329465,8.53994,-20.677647,-15.312913,19.487923,-14.207356,-7.938652,-6.821256,-5.768915,7.160226,13.524507,-20.257126,-4.109559,22.523726,-24.03023,7.449921,-13.772655
ENSG00000125351,456.7002,-76.38836,-139.8277,-16.638681,-24.919827,-39.121864,-35.028805,-30.51816,23.478588,-41.554047,41.959934,-40.338108,29.45395,-35.157673,19.589132,-1.0565437,27.966055,-3.8074193,-8.311427,-7.47868,-4.6878533,27.046148,8.015641,-8.366181,-25.400255,13.809957,30.277687,-4.979757,-21.935837,8.046277,7.0874557,-13.666415
ENSG00000100813,612.18066,74.12296,-60.571938,83.72457,33.918354,-1.2568197,-37.13211,-23.138197,0.30999675,-16.286123,29.062935,-14.793064,-1.5442251,-0.3070803,12.403031,16.11315,25.100359,-7.481346,-26.05519,-1.1155518,15.02899,35.240932,-26.862442,1.7476937,23.004366,17.509466,9.612848,-18.393911,10.359779,6.896618,-22.983007,-3.7031167
ENSG00000130640,595.2982,-86.93282,-46.983322,12.6263075,-50.995075,0.8242959,83.873314,34.061974,-44.789375,0.29515535,-52.21759,-3.795015,73.79546,71.18876,36.78864,-17.008898,-10.310308,37.977516,-42.32318,18.690365,8.523902,-20.907959,17.427301,-58.192276,-36.018646,1.0636439,-10.881492,-32.92849,-33.37261,-41.58817,36.39792,-21.71994
ENSG00000164070,513.5488,-68.70635,13.242286,0.38509467,-21.662703,1.2248064,12.653064,-13.097964,20.050154,50.80978,-42.91639,55.63361,24.686874,-50.360672,-13.888421,-14.1567335,22.61348,-5.8420897,9.185171,-12.557412,32.43632,11.509158,19.053856,-17.256289,-33.193554,-10.126687,18.136784,-20.423994,3.4561222,-27.679512,-3.163541,4.3160186
ENSG00000154845,465.7168,-64.62106,-30.808079,-10.368323,-10.546368,28.302998,8.40095,-30.027412,42.97824,-11.530098,-19.074024,-3.2559948,-4.225405,-0.443868,1.5250262,-75.64548,-23.995348,-10.540495,-28.259262,49.906853,-12.432904,-2.1653736,8.959917,-12.264555,15.774407,-8.420053,-8.717175,-7.6065474,18.541697,-28.65229,24.294985,-23.294237
ENSG00000134321,179.00267,-24.379705,17.788418,-59.00739,-10.3140135,-13.147509,-7.5333047,37.318188,-7.231446,4.9792376,-2.0776062,21.365097,-11.912529,-12.371947,-0.3389069,-10.610281,6.053891,-13.706725,35.073124,-34.16359,1.9956231,-13.740987,-0.39256215,-14.276527,-0.7379123,33.461662,13.443928,-1.4894508,2.6378462,-24.207186,5.76727,-9.171889
ENSG00000196323,271.2833,-38.376606,3.1876304,-66.112885,-22.499046,-22.037651,13.418979,15.576051,-5.969732,10.436288,35.606888,37.5157,12.588853,11.078158,-21.062162,-9.072579,14.386625,0.13197571,-6.4722824,2.893073,-16.245077,-12.893758,-3.124617,44.784954,11.27381,20.62383,-16.94389,22.353714,-9.627835,-5.589777,5.2907248,11.001339
ENSG00000138688,421.51718,-62.160393,16.597876,-49.860386,-19.53805,-48.13531,28.880453,-45.802,-4.7004995,7.3782835,9.12107,12.163796,-44.102737,-14.288589,-0.38781342,9.261008,14.974572,40.410862,-32.35278,21.883244,-23.05345,-23.771597,0.8173913,3.2076082,29.02229,-26.859316,-10.492347,-4.360254,-37.942883,4.93297,-17.269602,-7.6017804
ENSG00000151876,486.05328,-66.00312,-39.000546,-4.028674,45.943913,-87.235,32.47545,-35.470287,-36.782726,43.50474,-29.760214,50.751648,19.18956,-43.435043,6.4655147,-10.081172,55.476345,-1.980409,-9.836057,17.760147,-23.147432,9.744396,10.8877,-16.742868,13.91384,-26.535168,7.193594,-1.3951526,-17.733946,18.599508,-11.422785,-3.320258
ENSG00000054277,125.1392,-21.540321,7.993361,-13.278398,28.414154,36.0925,-1.8892052,23.061464,94.58832,40.6036,-38.30936,-11.612408,7.614298,13.262312,-5.0689826,5.2808127,1.7792522,-12.84259,-3.3683121,-6.1494985,-12.792038,4.7455163,-10.047072,33.459766,-10.0886135,-11.282808,9.074541,-18.58319,-15.529709,4.223264,8.336275,-15.362376
ENSG00000178038,91.10099,-4.0266747,35.99716,-13.052021,2.1362803,21.055586,2.3658137,-10.8697815,0.38272268,-40.64284,-3.2991545,-2.722477,2.5467196,8.70582,2.582068,15.088263,14.372974,-4.5802126,25.231287,-8.874691,-14.90267,39.92436,4.626508,46.68503,-35.56969,-7.140166,-5.696214,-21.257017,-13.853601,12.214764,3.5212524,-28.5624
ENSG00000184292,130.57423,-8.843369,66.67501,-46.957916,-4.0422697,0.35864127,-24.164652,18.456526,-4.5191493,3.785301,9.935539,-2.1912339,-18.253817,2.1974037,9.15412,-0.885916,-2.9235659,8.391748,-11.903828,4.638267,-1.6454664,-12.875028,16.710743,12.196426,2.2242851,-8.485783,6.954902,-7.088025,-9.717442,7.340641,4.8859816,34.00347
ENSG00000105492,144.4548,-4.4190435,99.63635,-28.569992,-4.1812067,-36.59825,-45.05245,39.91966,-4.168387,2.0286026,10.957548,-20.06146,11.51159,-4.6250186,17.429508,4.4736004,7.1162148,2.5377054,-11.130441,0.4041616,-31.45973,24.488775,6.7746396,50.924026,-20.703197,-11.962221,-2.6279118,-18.505455,-11.129767,-1.4676086,10.5132675,-22.717896
ENSG00000185650,511.7393,-68.647575,-8.503062,-32.086823,107.41205,14.430762,13.980368,-109.19632,-42.262028,46.695545,25.996046,-79.02016,10.247745,-27.794533,43.59028,-12.906195,-26.330753,24.401764,15.53839,-9.2566185,1.4614754,0.7232795,6.232026,6.7503924,9.539742,4.46954,51.04195,11.320821,1.3044568,-4.2317247,1.1808925,-23.49677
