ACH-000096,ACH-000159,ACH-000189,ACH-000234,ACH-000246,ACH-000250,ACH-000262,ACH-000272,ACH-000313,ACH-000317,ACH-000375,ACH-000385,ACH-000411,ACH-000433,ACH-000459,ACH-000484,ACH-000495,ACH-000600,ACH-000649,ACH-000684,ACH-000709,ACH-000792,ACH-000907,ACH-001163,ACH-001194,ACH-001310,ACH-001398,ACH-001532,ACH-001687,ACH-001688,ACH-002150,ACH-002189
PTTG2,0.0714069128387828,0.0651687380187976,-0.219667654684006,0.145071486443323,0.189294368735463,0.040948351271292,0.157475050204868,0.0847013412645552,0.116968329111467,0.133172230734927,0.0465849587001787,-0.215445382521439,0.0296981670086845,0.0266337934455768,-0.287110246318666,0.158188385543106,0.137246833084019,0.0934485139887718,0.0696324905577482,0.0395376638797693,0.179450609640211,0.0112960105192849,-0.146661198322692,-0.0447412643136255,0.166977136150161,0.199138428271685,-0.0869937001893576,0.072166926540609,-0.0067854363822931,0.0969405562169925,0.0556600734479079,0.0037339499715003
C6orf201,-0.017091681987278,0.063600173613345,-0.0283110129934882,0.0293360078059023,-0.07740229166393,-0.0612167802515106,0.233082197256772,-0.146185573083448,0.124607710929826,0.113534129499835,-0.226073186641188,-0.037031721274768,-0.050302871221496,0.030103913797792,-0.121606680278127,0.107561140789172,0.0414573827191139,0.0585589252810423,0.01129946926986,-0.125196524667107,0.143777187574522,0.0666959147211371,0.0329885967348199,0.0703605020102374,-0.0927903656674327,0.141137553022576,0.0794588899610545,-0.0650466972362149,-0.18908179922475,0.203210405749345,0.0623744517004385,0.100518568232712
BUD31,-2.93694523558927,-2.07201978256831,-2.19298417520496,-2.1010953084978,-2.11424788194278,-2.23317320495857,-2.21880722313597,-2.19639390046919,-1.6005936669693,-1.75559505714072,-2.65190825897039,-2.29821175690611,-2.17260562848377,-2.28655900796277,-2.36270670240152,-2.3172756344185,-2.27344541016816,-1.96850429172908,-2.02425841087019,-2.05597466316359,-2.33558093339817,-2.07613039191019,-1.86855161111179,-2.24795348027858,-2.12537882877286,-2.27118039814442,-2.06421893667346,-1.89860094679139,-2.30382843231666,-2.23278013220187,-2.05626265265132,-2.14162881004412
TIGD1,-2.14620710674496,-1.03977057752804,-1.24825817734167,-0.990127909749902,-1.16217414409856,-1.16078829423491,-1.36286807805565,-1.00594204452109,-1.1491410249215,-0.838910887931323,-1.54930713589471,-0.65428177935297,-1.20796679932477,-0.833670555709908,-0.882858129769061,-1.15234103823855,-1.1436854677924,-1.14386038099368,-1.09628500620767,-1.75244692853455,-1.1553893056018,-0.593358106131196,-1.23315222222621,-1.15243214386252,-1.17476588232769,-1.22493180983074,-1.25172140161859,-1.39284324956569,-0.905801450523799,-1.09924528398123,-1.1385901578454,-1.02174775065948
SASH3,0.0874473199701473,0.0946762213580795,0.134409306132073,0.042982783285219,0.0393567730217191,0.0514325307678358,0.0424195082380747,0.112815890052277,0.127407716754213,-0.0424884593601061,0.157863583870979,0.170894011584964,0.0503947251033,0.066191847618676,0.0874827956433279,-0.0388529781943662,0.0299552584980779,,0.152012984007252,0.14869483623456,0.041959548643263,0.0292853703724045,0.0986242507993884,0.0607907615686784,0.140266849669193,0.0034317386448319,0.0162690002471975,0.105238583688579,0.186691697470623,0.0981983988868331,0.0549455394549577,0.0701734505521323
LRRC8D,0.159835724919527,-0.0051349884703954,0.0485955440252808,-0.137333252493092,-0.0502195641812025,0.030342221907586,0.127801679355865,0.0817248972363315,0.0438880972229863,0.072920832978315,-0.140566829047588,-0.014692641871721,0.124860204966328,-0.0790352982732196,-0.0148258749527617,-0.0358975454307577,0.0569904585456312,0.0082070722911176,0.0259323497505265,0.0891428687203764,0.138706805611228,0.0416790016961095,0.15004525341084,-0.0889935503459781,0.0105187664332965,0.0636603734842227,0.0349538821658002,0.0522097143678326,0.214457873175415,-0.0466467617564289,0.0392160988265639,-0.172316418847661
C1orf115,0.0725149514150373,0.0056854680488457,0.271012269377786,-0.0365003329773367,0.0623216632924752,0.112118015530215,-0.0041739270322095,0.0508272521770181,-0.071531379208652,-0.0222688717241557,0.0260277030279285,-0.0230626349668818,-0.0463762441800007,0.220561645181769,0.228114175376883,0.0415694267569,0.10961977604214,0.128732232568117,-0.0463737932456345,-0.172454853718764,0.054536941543414,0.065836471491276,-0.148401419632778,-0.0209426772073516,0.0496246389499338,0.129574062265975,0.266893940829901,0.0319957213226865,0.116867701755977,0.0712954525386879,0.0522430864563585,-0.11475669263965
C11orf52,-0.395576301481867,0.110230829388846,0.0766188645417984,0.090852835801507,0.0747274755418372,-0.0497499644594978,-0.0129022776076272,0.131283741412416,0.156731362198146,-0.0639794142457835,-0.280498203831494,-0.207028935805824,0.0228515335356828,-0.224421933914853,0.100412144976587,0.157792853224597,0.0782610359107286,0.0845085003548829,-0.002696072349367,-0.254569943592669,-0.124607549241716,0.134206832398171,-0.214499170876148,-0.0251569198560234,0.0664721458508173,0.18628107490885,0.301241937649699,0.0106138671564251,0.0824632693898326,-0.0552207108890194,-0.111893511217059,0.142766716061528
CPLX2,-0.0362712707249207,0.0322093485042241,0.144491813401553,0.143610313963749,-0.0319583237544318,-0.0483660322915651,0.167156529471946,-0.0476237478705571,0.0628509450727188,0.0695201660133943,-0.0433149185996856,0.0416944511809198,-0.0996119081898487,-0.151627829840254,-0.062724186694533,-0.0343414962519008,-0.110378791690641,-0.0561023496826655,0.0111273051784636,0.0254532685122869,-0.275694222142438,0.123033005660342,0.0280014143968056,0.0495364239932664,0.0345437643663217,0.0524571808139653,0.0458486371741254,-0.0129206908528489,0.137542486209082,-0.0084074172470565,0.0550587823672078,-0.0120746056847623
IQCH,-0.124135789263896,0.0301888424007658,-0.0950416789390922,0.0417262143269758,0.0179567653010752,0.0652937829449345,-0.0939478390937334,-0.0393160522713123,0.00606967388128,-0.115472423446573,-0.216514046363589,0.0397008967309183,-0.0213783922039371,-0.0291403907964669,0.271555878068356,-0.128802252958567,-0.134438111536273,-0.0958461580162922,0.107995444235409,0.0165882983111902,0.0623525415305397,0.10612923393329,0.0863510761931456,-0.0966328328497035,-0.0533201999097223,0.0600573993933819,0.0227920949555491,0.023178133392054,0.0572806603496829,-0.0256821926573673,0.141598203782231,-0.0244434616660661
EEPD1,0.019700141997232,0.0693594090752138,0.0352680667512313,0.119752878467399,0.0391410084670083,0.0844378609249976,-0.0633246450187838,0.0387177016331202,0.11758762419558,0.211650599057501,0.1399334396025,-0.0329922356318294,0.13792522989927,-0.105525562945677,0.0976339634921126,0.186140584693187,0.0580352948340096,0.154984190540875,0.0591546141050973,-0.118497025554842,0.0598085669900045,0.134677728439791,0.0403950124976405,-0.0200107737859112,0.183355810297191,0.017306458857384,-0.0450733578401854,0.099267326800836,0.0419389785335056,0.124456387458056,-0.0638162183305554,0.258296229397855
DYNLRB2,0.0605162881964189,0.151392240991646,0.167907990651025,0.0784838520558452,-0.0019551706150252,0.0269121836705644,0.185854548371275,-0.0609568030947427,0.126461405103147,-0.0215981341105277,0.0162639363206228,0.104178915182871,0.0846510606313771,0.0099656471614481,0.194872261389423,0.0293328591283183,0.0055618063672634,0.15497983969438,0.133644593465237,0.262236045954371,0.163899463806425,0.200854082072609,0.0735837098670368,0.183069754275397,0.0349787518162359,0.0256478448146037,0.0625252839033805,0.0391186428832042,-0.0012960699880104,0.0930132045935033,0.0110822891791731,0.0685341398862728
HS3ST1,0.143493371684279,0.0508572177781967,-0.176503987807675,-0.046155833835629,0.076804378489138,0.0359426101575053,0.0785291198818608,0.0587659809892873,0.067829117805626,0.0668828021705676,0.0277806655549726,0.163319519919997,-0.0089625219521293,0.130994838005541,-0.0779742687420715,0.061093520601803,0.107229218388142,0.0223166701237097,-0.0002166074675125,-0.177979166512928,0.158039476877862,-0.0419492885796237,-0.103236604723003,0.095400246673035,0.0888128217326773,0.122882537026826,-0.027847199657111,-0.0332733951446472,0.0729831132132859,-0.0869531636777358,0.0388608819572184,0.0496652520410095
DENND6B,-0.210352031613343,0.0491509347551839,0.171088296376182,0.0770787184333977,0.0727414370716747,0.0246129139549112,0.116469147760539,0.109018596954999,0.0359869995796415,0.221222128707619,-0.0431166585204267,0.0225142029332162,0.0364154205101163,0.144719000873985,0.0946894359502324,0.0736098685713945,0.051958656003754,0.064983865186091,0.100597901235845,-0.0338177178418075,-0.184237222561646,0.107725925176038,0.029150329603328,-0.0130824412534098,-0.0491851041125967,0.130125091402455,0.0332809968691978,-0.115152941695524,-0.0242754488743315,0.0973356231750583,0.0628682813904619,-0.0270348573139807
MND1,-0.21320294137622,0.109161852707847,-0.0128403973916413,0.103863236974706,0.0724928721688563,0.0860552517150958,0.177668579894368,0.0111850024739134,0.0582396750154886,0.195103564735454,0.147839421903334,0.101347275955933,0.104258455198582,0.0735985211398144,-0.054286378221832,0.0477705297323567,-0.0145897360823556,-0.0691709462833582,0.0574269356176278,0.163726915260813,0.0565094551591317,-0.0047092042723608,0.117144904371949,0.134689078816106,0.0683088819890774,0.126515216963994,0.180804720662434,0.0475116059659977,-0.0048915174753829,0.0439463910086834,0.0212225995572434,0.0789518321574448
DDHD2,-0.0208284626748646,-0.0045559118181647,0.0571233601112762,0.0501415849668669,0.187359325335665,0.117013566716738,0.0072926229281338,0.14152417041259,0.160875222520733,0.100225638962012,-0.0499628671426667,0.150418049953285,0.0866706091113752,-0.0792183035518165,0.135191346860283,0.0294361698404491,0.122198032822919,0.0538097911427494,-0.0394257531974931,-0.0498848369873244,0.117738886466623,0.0355999166878094,-0.0098631702075033,-0.0719512842036652,0.0107085457234611,0.109018493178775,0.231455945993597,-0.0266828629272464,-0.0710544125512153,0.135738217411065,0.238201479124163,-0.0049397638305385
ULK4,0.0878849002848951,-0.0036238198368547,-0.0596896040645248,0.0953483116047855,0.0832047112602526,0.071036136496473,0.0357736437999,0.0672450322900162,-0.0332484724826477,0.0634357453331051,0.0684655731002457,0.0472912763782605,0.137670618659345,0.0715020957710901,0.113700396926983,0.013969991948022,0.0528889512708749,0.182343741670791,0.0823726639570499,0.079016146909028,0.0533425257324563,-0.0501134193440102,-0.0365244509479397,-0.0327470723995703,0.0683120254114469,0.0877466943740617,0.0249783739173889,0.051790197700004,0.178468546432526,0.0444062031245654,0.11307975210381,0.0394256714534348
DUS3L,-0.262218041078741,0.0227992826046057,0.0575444986379364,0.0826224676340386,0.0122597273607695,0.0447918607253591,-0.0170861186071529,-0.0570954737061239,0.0386368220666488,0.116613268220957,-0.132211762689039,0.032274956301098,0.0667802068060659,-0.398896742298486,0.129112396298872,0.0112660532002759,0.103873620266857,0.0424959722021479,-0.0979209430114051,0.0564851766694668,0.0142761470440451,0.101396379659548,-0.0339798180383024,0.0282718622086218,0.112168997188684,0.093534929999495,-0.0330229745041241,0.0917867304025243,-0.0152825041129975,0.158907456680412,-0.0486445590437207,0.0301545785211688
KCNN3,0.0134340959974749,-0.0245309972570547,0.0808580996137126,-0.0091076810133552,0.229191164791408,0.128561116395526,0.014626987900048,0.165809630435878,-0.0280902605048871,-0.344101590368046,0.346502801635652,0.296025909248745,0.0819172224423278,0.093164122654923,0.0930583478753531,-0.0521070712700157,0.096936086351248,0.147972141151228,0.0761970080957465,0.0865277887079086,0.212632226702098,0.0338965411921235,-0.0559569889251017,-0.101754370929612,0.0579001185763835,0.277596107154957,0.167949937988015,0.145344244357533,0.0218919618159218,-0.14174516970737,-0.023277371142305,-0.0150569485657684
OLFML2A,0.115400872469745,0.0103908903138175,-0.0451717028372195,0.0461861597078267,-0.0936940113631419,0.0175172528953543,0.150415405258745,-0.011598456223897,0.0317856919774546,-0.0055414419764267,-0.132565847089097,0.0073119065318643,0.0234153117710681,0.138602458880215,-0.0750159288094364,-0.0797484307874125,0.0581849936376529,0.0403310976974608,0.0251736687325998,0.0474425705105604,0.0931357084470223,-0.011168412834772,-0.384468250420973,0.133491975573829,-0.0252322363906326,-0.0499190858651284,-0.15732874311785,-0.0892992239583754,0.0611948977578028,0.0215138110680002,0.105361610287202,0.06911690499784
CAPNS2,0.0197546849458245,0.136392037243317,0.31746004541992,0.183710419797065,0.0589573867808943,0.0695584065322862,-0.0732054277919331,0.0279697147782631,0.186135693091194,0.0940400072635279,-0.0958645186342488,0.215814686629545,0.0503657267261564,0.0400861460422068,0.259305641863759,0.0458075330726593,0.135705298360217,0.0231482038914676,0.0992664326900953,-0.0959423756739414,0.392252925745501,0.14642095668441,0.215484333627464,0.0443296824948506,-0.0322713705134945,0.0523309944000812,0.131838065618481,-0.0150883785303847,0.0527899741144607,0.244171243855494,0.0364345953883109,0.143259764745477
ECHDC1,0.0796007806617919,0.0887848187161089,0.224725710128791,-0.0656989426095058,0.144166932507176,0.0627872332501735,0.2279970262664,0.0497386755286348,0.0811803713718658,0.0609194795636388,-0.0766128651471617,0.0495356006474744,0.0957720827763407,-0.155086046930897,0.179617886831085,0.0627528494373022,0.084736999004149,0.107872270309398,0.0918039908339591,-0.168630945306945,-0.0670084866348006,0.0529747256686211,0.0526063039120856,0.0295939657551516,-0.0859879444397537,0.0394429815423992,0.077810905981126,0.0383031223448049,-0.119927157023974,0.138249823899217,0.0124298513415741,0.0302868935093244
ZMAT4,-0.0016065390639998,0.0754438870114993,0.110450643750899,0.131462848515319,0.0317180787949252,0.0345911981837575,0.0525943611522679,0.21851342803598,0.118071914712066,0.0560574887514113,-0.0729699436430015,-0.0898973177994454,-0.0006745396984121,0.191533209352862,-0.0461773643556408,-0.0295940743917206,0.0919066457299587,-0.0196835387531702,-0.0176788530160333,0.0310165839582274,0.074419888688466,-0.0852107483404043,0.0367634181470847,0.116864630323681,-0.0736240296394577,0.113027177785653,0.0201011673225432,-0.0508174495620711,0.0511304001852378,0.0331262481597746,0.103526949974279,0.0607893789351757
OCEL1,0.0299457573990681,0.0769938004936857,0.0495195492080326,-0.216170645980606,0.0929065617652056,0.0521440138883119,0.032987236200774,0.0913113382440687,0.174555521185793,0.08509354370426,0.300375221934263,0.0090318867912196,0.117801542445224,-0.0695253114927012,0.0967514070876453,0.126069983312269,0.119235236082186,0.124314316261256,0.051742962400344,0.138641164828711,0.174347195173685,-0.135500934039761,0.0023004497601025,0.109839855276029,0.0870111221186063,0.129505817108732,0.0757664145630256,0.130107152400915,0.015514046233618,-0.0347411796996872,0.1823122836532,0.0100555565292741
IL15,0.0876043607841731,0.0888567018859097,0.0335518264289304,0.0172961305491021,0.0822390434707598,0.066196506177754,-0.11004079112832,0.0297545573346438,-0.0118727331800117,-0.0469997633996116,0.0001878558909004,0.0574287907003066,0.0953328115675135,-0.0243323012923759,0.225235553149819,0.15196030054876,0.0571420689972901,0.0528212160817309,0.0589792054146114,0.211282870005908,0.0851802152797208,0.0276700551122051,0.194505521759001,0.148686573607615,0.0862041331321008,0.113774095304914,-0.100401355890125,0.101417911905006,0.0800286030231973,0.118975572454999,0.0601397556534461,0.109966194603563
CCDC15,-0.21461958089843,0.0997183826969956,0.069719632224747,0.101470243557719,0.0590237436003676,0.090376768167756,0.092773101785594,0.14391716278859,0.14989168054855,0.199332765379939,0.0163133550629481,-0.0441997359249828,0.0992625771100535,0.255837617128449,-0.0397898333430319,0.112158413794065,-0.0532061514999595,0.127818558751949,0.14938368398809,0.0645823166880767,0.134075599631503,0.0728173898659003,0.125932624144926,0.237877821840766,0.0259824050605414,0.159991029492256,-0.117214828755575,0.0947824160745072,0.10392641307361,0.0800799773039065,0.139980116304661,0.102509147650124
TSSK2,-0.0230848440348822,0.0267434554306384,0.0887532014580862,0.0786720594495223,-0.085041980393458,0.0374939118998114,0.0870324759862154,-0.0962112422530507,-0.0095863501644878,0.134027826115105,-0.0980641460113106,-0.161129539566965,-0.0062986485819773,0.0241068894695533,-0.233719042982092,0.0382949712135171,-0.0091224506915248,0.0409641936975041,0.0555035241099092,-0.0948874642109266,-0.189799178523838,-0.0406214996372896,-0.21007092549559,-0.0067295606589186,0.0791106942247574,-0.116094004900409,0.0323830214666877,-0.104035689265125,-0.0929498756856498,0.0171483842355016,-0.0110637281858182,-0.0479350942517152
ZRSR2,-0.469701288890994,-0.500991229732244,-1.34801482131774,-0.965552860327637,-1.28378053262446,-0.565987894515243,-1.33400665205069,-1.08187989767032,-0.894736725331561,-0.193517440454703,-1.71447057681277,-0.738096159846722,-0.956703905611987,-1.10486898913387,-1.25262277426258,-1.06260036640507,-0.989992806169397,,-1.13152464511061,-1.99806388672771,-1.36418671305012,-1.21804277244369,-0.871644031012974,-1.17698895383126,-0.820436134096047,-1.22606840652509,-1.29106973257201,-1.43571843805273,-0.918022820197185,-0.71317794297708,-1.10797781117059,-0.999999035102521
KCNK5,0.0041751720696476,0.0562070371496555,0.298548323809352,0.0600587221008224,0.0814608859864897,0.105230005068383,0.112208384700031,0.0819143620063953,-0.0070595625192698,0.0969096257133911,0.0899895995876179,-0.0314179059919414,0.0807562713422775,0.0994170787390425,0.121319341486945,0.126315176660883,0.111298028713045,0.0390520036798491,0.154113295329624,-0.0127981387055911,0.109874282982302,0.176334798324096,0.0433691002056634,0.0999525611768662,0.0102414496415756,0.0371344093975515,0.0619302797923377,0.0878429127049292,0.146816105071574,0.0456962782385759,-0.143009235418266,-0.126294111693578
HIC2,-0.269762999445134,0.127817592839017,0.226451527685607,0.166726720544068,0.0570067791623969,0.145222824185167,0.0643943757416708,0.0336427225210618,0.0268474379329565,0.0583540612852963,0.0947898808535321,-0.0254717493489582,0.0557087063209365,-0.0641008592397685,0.0275821994329504,-0.0564544663460021,0.130007260643175,0.20842014195325,0.0970506110046937,0.142892507434656,0.0638777619430423,-0.122971382909022,-0.089579419704843,-0.113656976856658,0.0935881916130048,0.0225407394095458,0.138541159672386,-0.0397108963347423,0.0424424348244634,0.124758015116947,-0.0208666854509006,-0.0193037497923136
CDCA7,-0.0407341239576472,0.0422207565125262,-0.158949535810099,0.0041962634022823,0.0794153060736878,0.0096097573119639,0.126132088189437,0.0182771624409314,-0.0310942767542096,0.0636715315644493,0.0583531213494135,-0.0007496736260484,0.0447415134083891,0.0013304913082861,-0.0228751906176619,-0.0444835405211036,0.0019643156875846,0.0778101267312715,-0.0337060350972233,0.0293093983951247,0.0465511385390367,-0.0103459073237942,0.0564360342709688,-0.0061751002177031,0.0784457198129846,-0.0383509901298729,0.167400849163227,0.096626859393244,0.0980360974882582,0.0811450271714888,-0.0511748711185157,0.0172653759853484
ZNF343,-0.0058047339216632,-0.222259014448191,-0.0352011098571518,0.0787607685683301,0.032988842608421,0.0586140084171343,0.0824319141931605,0.0509294170980657,0.107650405963479,0.126482645030364,-0.261780536413338,-0.295885152875143,-0.0153534466572361,-0.133737808195499,-0.0119590896500197,0.126090469089159,-0.0271834017066505,-0.148637150848492,-0.0141670122157937,-0.174960085699359,0.194222355095864,0.177334269990478,-0.0228955003353494,0.104673285911059,0.172038949620929,0.096288396571091,0.124547911236352,0.011435038322127,-0.10007635173415,0.0544723868871791,0.0158912580615649,0.0153593489620315
CAVIN4,-0.0731847577126641,0.0252996593423617,0.134691985616116,0.0445553549604965,0.0595737460450602,0.047815809877091,0.0585485463182884,0.0151225588132834,0.0478925326369945,0.101326150167747,0.0431730893069085,0.12805801722022,0.0725873452988835,0.0044955007742953,0.126711390079249,0.21681409588841,0.0754935088476394,-0.0941486529848691,-0.034999686924592,-0.122886887174998,0.193387039697165,0.0842810296188531,-0.0932448039981304,-0.186906371717355,-0.106568773412297,0.0082543038473498,0.0229399401657675,0.0037156592680258,0.173761727987408,0.0896403119715683,0.0721896654097297,0.129050882823294
ZSCAN5A,0.119822584038708,-0.0338524140404211,0.208665662985721,0.0873476404315478,-0.0001354178594318,-0.0330044244104061,0.0315609159907125,0.0309249465552135,0.0224635875678043,0.0119305774432194,0.066715679040115,-0.186234975776597,-0.0221949593485199,0.0304533489880378,0.1195286276553,0.0399473949505371,0.131002452998496,-0.0467132124060555,0.0523415313106721,0.0165092168432805,0.122324425536181,-0.0157591487156528,0.0242248766107866,-0.175676317671845,0.131146480698772,0.104805272648907,0.167495098426129,0.164002409279257,0.0755548944033399,0.0136733192670719,-0.0034772419991902,0.0996215166036693
CLDN16,-0.0838678948485208,0.0284516957553838,-0.209224933842564,0.0595751804306516,0.0388166244529502,-0.0074645522110626,-0.247500570498375,-0.0200045593409665,0.0476483495844117,-0.083838228576517,0.0466274635389023,-0.0155224745056548,0.0368527156928074,0.0256156022246164,0.0904058922577816,0.0825991809127496,-0.0952059803409607,0.0239187523269165,0.036770415962029,-0.1461767683047,-0.14307499368803,0.0769362964212602,-0.127074493113141,0.0834184797170415,-0.0290312651739261,-0.049282294232585,0.038714852896446,0.0235134613630172,0.0955241687163804,0.1666585964769,0.0796626252614263,0.0024402876188901
TICRR,-2.05459459016811,-1.76340040985999,-1.28252507848388,-1.33381782006925,-1.32899824948522,-0.917272186343216,-1.34991051636589,-1.46883452002326,-0.988771870304818,-1.07840117572841,-1.0012026615349,-1.26590993845633,-1.24349291273809,-1.74608337885246,-1.67167805497955,-1.80631540679067,-1.31920761419969,-1.33281244037297,-1.56444285577341,-1.18269850208395,-1.74562130079336,-1.35078321312897,-1.8140494071925,-1.37660289313209,-1.63035153737432,-1.47229997427992,-1.65611053993464,-1.08392193824612,-1.07614565803593,-1.48867611720991,-1.32599003934507,-1.58546191849736
TTC23,0.085808567201024,0.0836673636515168,0.313571818600327,0.190515985595512,0.19785946973688,0.0174454898868835,0.150040814273341,0.086371887700179,0.103375861169633,-0.0496367211345414,0.0106497191382386,0.268372414862365,0.121628609106711,0.119820431039573,0.21049056572759,0.267499177300128,-0.017563670171249,0.149620181873509,0.173449923280437,0.008999879204222,0.0339273154551523,0.130914088677491,0.308355672410761,0.173901500102165,0.153266660491823,0.0964567191624633,0.30145637028635,0.0543520979237657,0.159085185819914,0.178772554570764,0.0217672527078046,0.0770731929637449
MUCL3,0.0628694261565554,-0.0858050899795554,0.17011158622518,-0.0037593272594141,-0.0056384943143415,-0.0297512631388011,0.113129409621977,0.02798493699652,-0.0083284687661102,-0.0058221349267791,0.0511041348219679,0.0413762233297111,0.0447514113152013,0.193615338011702,-0.199797349238704,0.0728389827793603,0.0421047664365848,-0.13766968985517,0.0379428583470499,-0.170684051633614,0.0190749565582125,0.0202528797864897,-0.0186899470044748,0.0228480638499312,-0.1288585589836,-0.103980817647685,0.0167565322954584,0.0425451870156179,0.0030602759130654,0.0573049984864494,0.0390551178778687,-0.144132649721445
ANKS4B,0.14442300189529,0.0883982176717228,0.086491451588629,0.0794697265302194,0.0258324566127195,0.0685114261052832,0.0296920296982259,0.103338928167266,-0.0124240882502257,-0.0108856909114528,-0.0131188414949291,0.0870518798531105,0.0544027285275737,-0.0139281118338938,-0.111272895289397,0.257244634006163,0.0449602694156661,0.0537749575977704,0.0749798035209871,0.0148941205194344,0.0452109808206173,0.136362377135988,0.0168521462670596,0.13791280863808,0.0912284616206278,0.1607283955406,0.178810014490256,0.0447171043219203,-0.0534966147012451,0.24402445650144,0.0855440583099582,0.0388171979552327
DZIP1L,0.0348716676013357,0.06783225512518,-0.139150057602627,-0.0452395132189267,0.0970097739808353,0.0632889847605571,0.0250605451511645,-0.0280597513459098,0.0799156391921893,-0.0800382543849846,0.0914826641405508,0.124259050677382,0.063097688147303,-0.0974175748534149,0.165215692255053,0.15273163701621,0.0058115294421746,0.146377974229711,-0.105739150416933,-0.101171916188799,0.0537824269874942,0.0334288708094545,-0.0830813035162538,-0.0352299924782233,-0.018287420292739,0.0288200155744896,0.111323525389883,0.123930618186221,0.0625258599512469,0.185029137554784,-0.0267706397282747,-0.103884921974431
NIM1K,0.0236740364223677,0.0129645708685276,0.0227222096895661,0.0147770244705591,0.0024830434664966,-0.0291577140667196,-0.180589647032599,0.0184206061183893,0.0100819638019522,0.149487905854627,0.0820815317133605,-0.133857226428363,0.0645201889626301,-0.206512275746823,-0.0252737496897876,0.0611111734776456,-0.159513016840583,0.0292687182542073,0.187470143691034,0.0110156339233701,-0.147145333638713,0.021009986086693,-0.0313647550200273,0.0190477230780031,0.117422630966702,-0.0969319404119272,-0.0048750452464955,-0.0448253438782838,-0.0230430147400979,-0.169517237394109,0.11634557246199,0.0624573929368107
NNMT,0.101310076336425,0.0947482800648985,0.234666014122474,0.0420282688368369,0.12031335492476,0.0538439004666846,0.26436801612478,0.0954823754470206,0.0986685182021503,0.0974384125879725,0.101537857005351,0.219198325222279,0.0890391643925575,-0.0790246514054758,0.123246983855183,-0.0536280489964776,0.0077208454750613,0.0702815951289717,0.0584428080383684,0.115575809930222,0.0135899285190564,0.0251616607356723,0.0593364183857866,0.113868302265374,0.167413235107556,0.146788652739904,0.0137452963394811,0.0200476459033128,0.117930533800816,0.181389071279607,0.0901855326113424,0.118825865678816
PRSS33,0.157646336060344,0.0583880694973723,0.269366489224146,0.191496173150035,-0.0445455733831514,-0.0584919432459399,0.05480355603775,0.0684502876305793,0.0424871341592825,0.189514611953919,-0.18410456608687,0.16832088090085,0.0886071839715517,-0.072514238163221,0.174270497050486,0.0802927332135597,0.103570383778758,0.066217838838204,-0.0227930516943975,0.0195823350734128,0.10183430330995,-0.0130773499825821,0.1188420125361,0.0562272205980348,0.0545544665446913,-0.022201931506265,0.157011727388357,0.0523540410352524,0.0161458503921946,0.135793210026961,0.059721503081577,0.118736480843393
GIMAP5,-0.105670000651042,0.107169754902097,0.224973189255226,0.102085431901176,0.0899122090543761,0.0022026165513112,0.0881717664904235,-0.0367541292622676,0.16465732508192,0.119384617946173,0.115579999019132,0.189661466607853,0.0558520521012556,0.022593275093032,-0.235481011149855,0.144432267116951,-0.0404582717880209,-0.0343927360752935,0.0811987331153506,-0.096072156003806,0.181393391315223,0.194576614804834,0.0403442759360197,0.0096693216873983,0.108152509760432,0.222035003166638,0.0704067207845358,0.074573833283597,0.06755123896166,-0.0434813959214563,0.131438796538427,0.0733574311687093
SOX7,0.011915286897278,0.101791867758742,0.0295453543305691,-0.0641320924390631,0.0007797050021763,0.0001214739871322,-0.137934287541734,0.118590910879174,0.0480059872793243,0.0916537661248632,0.0700416357796244,-0.0544513684687642,0.0514392725223926,0.144105933120105,0.130399771767474,0.027752044353617,0.0027630543629128,0.0116076682351187,0.114806272696968,0.0785251380539307,0.0630639774247302,0.0440404363863696,0.0605225983787674,0.0969993152515362,0.0822679061088891,-0.0232490488305538,-0.0261986444184806,0.0082870266281676,0.0308377131437912,0.116092914657822,0.125180082436392,0.138596285927726
GPN2,-0.546179479168643,-0.906712595123804,-1.70278951530412,-1.59791424696912,-1.67391071541781,-1.78437873628639,-1.62924719375033,-1.26071449347205,-1.5846275375312,-1.64123233280481,-2.36545002684174,-1.62338044917564,-1.6281131136748,-1.24623905034719,-0.936299311156495,-1.57819086532708,-1.8324451464587,-1.78717409124374,-1.90245886273876,-1.81213437268131,-1.04441247959982,-1.42914715881677,-1.86024628215158,-1.85305728464733,-1.80268891144408,-1.516128470952,-1.50737348701703,-1.84348762157071,-1.86536936971415,-1.45325721350075,-1.98508178446189,-1.19239990468897
SPATS2,0.0031304007424246,0.134315595667533,0.261311944737043,0.180696133739779,0.0742235202864399,0.124273069643854,0.15811721257944,0.146518771800124,0.146668072680886,0.208384489755152,0.0650237516416489,-0.0544188600729461,0.167210403086666,0.0228226836362615,0.148380464667566,0.207870079090768,0.205000327633443,0.104969967582673,0.0819265128707257,-0.0027079771334236,0.0503157043672379,0.138790219705034,0.0794819688070892,0.063463111168295,0.0547291388126981,0.0091289350625296,0.0326528123507526,0.080429584489062,0.0615959311146147,0.0486244712298811,0.0701961146278492,0.0855235657771798
